time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
18.603,,4761000,1309000,1971000,751000,105000,5564000,20000,11000,11000,211000,68000,65000,2307000,3952000,6259000,25000000,118.4,115.25,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
18.803,,4953000,1176000,2280000,1420000,105000,5564000,10000,32000,11000,211000,68000,65000,2281000,3404000,5685000,25000000,118.4,115.25,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
19.003,,4953000,833000,1971000,680000,105000,5778000,20000,32000,11000,228000,68000,65000,2308000,2871000,5179000,25000000,118.4,115.25,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
19.202,,4953000,833000,1781000,1573000,105000,5778000,10000,32000,11000,228000,68000,65000,2393000,3093000,5486000,25000000,118.4,115.25,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
19.402,,4959000,1309000,2304000,749000,105000,5760000,20000,32000,7000,228000,70000,65000,2398000,3393000,5791000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
19.603,,4959000,799000,2494000,670000,105000,5760000,20000,14000,7000,239000,68000,65000,2272000,4377000,6649000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
19.803,,4959000,968000,2351000,935000,105000,5760000,30000,14000,11000,239000,74000,65000,2354000,3667000,6021000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
20.003,,4752000,1043000,1710000,803000,105000,5555000,30000,11000,11000,202000,68000,65000,2434000,3674000,6108000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
20.203,,4752000,833000,2423000,625000,105000,5555000,20000,11000,11000,202000,68000,65000,2360000,2834000,5194000,25000000,118.4,114.8,91.4,113.45,117.725,115.8116,110.6366,118.7366,116.15
20.403,,4752000,833000,2351000,1056000,105000,5555000,20000,14000,11000,202000,68000,65000,2385000,3779000,6164000,25000000,118.4,114.8,91.4,113.45,117.8366,115.8116,110.75,118.85,116.15
20.603,,4950000,853000,2161000,1648000,105000,5769000,30000,14000,11000,214000,68000,65000,2411000,4631000,7042000,25000000,118.4,114.8,91.4,113.45,117.8366,115.8116,110.75,118.85,116.15
20.802,,4950000,757000,1924000,670000,105000,5769000,20000,14000,11000,214000,68000,65000,2290000,3797000,6087000,25000000,118.4,114.8,91.4,113.45,117.8366,115.8116,110.75,118.85,116.15
21.002,,4950000,833000,1900000,1148000,105000,5769000,30000,14000,11000,214000,68000,65000,2340000,3301000,5641000,25000000,118.4,114.8,91.4,113.45,117.8366,115.8116,110.75,118.85,116.15
21.203,,4749000,731000,2233000,1000000,105000,5552000,20000,14000,11000,207000,68000,65000,2289000,3190000,5479000,25000000,118.4,115.25,91.4,113.45,117.8366,115.8116,110.75,118.85,116.15
21.403,,4749000,792000,2565000,1229000,105000,5552000,30000,14000,11000,207000,68000,65000,2309000,4384000,6693000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.8116,110.6366,118.85,116.15
21.603,,4749000,894000,1568000,1240000,105000,5552000,20000,11000,11000,207000,72000,65000,2251000,6674000,8925000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.8116,110.6366,118.85,116.15
21.803,,4941000,813000,2359000,665000,105000,5780000,30000,14000,11000,212000,68000,65000,2233000,3580000,5813000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.8116,110.6366,118.85,116.15
22.002,,4941000,874000,1971000,1996000,105000,5780000,30000,14000,11000,212000,74000,65000,2388000,5856000,8244000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.8116,110.6366,118.85,116.15
22.203,,4941000,757000,2375000,1560000,105000,5780000,30000,11000,4000,212000,68000,65000,2287000,4976000,7263000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.8116,110.6366,118.85,116.15
22.402,,4749000,798000,1639000,1080000,105000,5552000,20000,11000,11000,286000,68000,65000,2388000,6393000,8781000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
22.602,,4749000,798000,2114000,1100000,105000,5552000,20000,451000,11000,286000,72000,65000,2380000,6623000,9003000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
22.802,,4749000,853000,1544000,1200000,328000,5552000,30000,11000,11000,286000,68000,65000,2355000,9003000,11358000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
23.003,,4962000,737000,2138000,1200000,105000,5776000,30000,11000,11000,260000,68000,65000,2318000,8848000,11166000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
23.202,,4962000,874000,1924000,1320000,2518000,5776000,30000,11000,11000,260000,68000,65000,2190000,8091000,10281000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
23.403,,4953000,914000,1805000,726000,2620000,5776000,30000,11000,11000,260000,68000,65000,2226000,5369000,7595000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
23.603,,4953000,813000,1948000,1060000,3311000,5760000,30000,11000,11000,264000,74000,65000,2221000,3221000,5442000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
23.803,,4953000,914000,2076000,1955000,3230000,5760000,20000,11000,11000,264000,68000,65000,2190000,3802000,5992000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
24.003,,4752000,935000,2336000,1828000,5545000,5559000,20000,656000,4000,264000,92000,65000,2202000,3340000,5542000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
24.203,,4752000,914000,1995000,940000,5281000,5559000,10000,32000,4000,204000,70000,65000,2206000,2949000,5155000,25000000,118.4,115.25,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
24.403,,4752000,914000,1758000,1360000,3189000,5559000,10000,32000,11000,204000,74000,65000,2204000,3308000,5512000,25000000,118.4,114.8,91.4,113.5616,117.8366,115.925,110.6366,118.85,116.2616
