time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
18.602,,5243000,1048000,1473000,569000,105000,6052000,20000,35000,11000,234000,68000,68000,2318000,3513000,5831000,25000000,120.2,116.15,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.6
18.802,,5243000,1189000,1401000,1169000,105000,6052000,20000,35000,68000,234000,72000,68000,2349000,4414000,6763000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.6
19.003,,5240000,914000,2043000,987000,3275000,6052000,20000,14000,14000,290000,74000,68000,2257000,3654000,5911000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.6
19.202,,5240000,955000,1568000,731000,105000,6039000,20000,14000,11000,290000,68000,65000,2388000,4197000,6585000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.6
19.403,,5240000,894000,1354000,1229000,105000,6039000,20000,11000,11000,290000,68000,68000,2394000,4545000,6939000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
19.603,,5277000,811000,1663000,584000,105000,6039000,30000,14000,11000,242000,68000,68000,2466000,4353000,6819000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
19.803,,5277000,914000,1243000,1126000,105000,6050000,30000,14000,11000,242000,68000,68000,2401000,4346000,6747000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
20.003,,5277000,853000,1306000,1331000,778000,6050000,30000,11000,11000,242000,72000,65000,2358000,8778000,11136000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
20.203,,5136000,852000,1339000,1391000,105000,6050000,20000,11000,11000,231000,68000,68000,2469000,4320000,6789000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
20.402,,5136000,826000,1306000,1560000,105000,6024000,30000,14000,11000,231000,68000,68000,2325000,4232000,6557000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
20.603,,5136000,860000,1306000,1636000,105000,6024000,20000,14000,11000,231000,68000,65000,2344000,4566000,6910000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
20.802,,5066000,813000,1315000,2210000,105000,6024000,20000,14000,11000,211000,70000,68000,2327000,4376000,6703000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
21.002,,5066000,833000,1378000,1560000,3234000,5922000,20000,14000,14000,211000,74000,65000,2312000,3305000,5617000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
21.203,,5103000,833000,1544000,1360000,105000,5922000,40000,14000,11000,211000,72000,68000,2391000,5712000,8103000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
21.402,,5103000,853000,1853000,1340000,105000,5922000,30000,14000,11000,224000,74000,68000,2391000,5065000,7456000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
21.602,,5103000,874000,1829000,1240000,105000,5805000,30000,14000,11000,224000,74000,68000,2340000,6738000,9078000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
21.803,,5164000,798000,1339000,1700000,105000,5805000,20000,32000,11000,224000,74000,65000,2341000,7736000,10077000,25000000,120.2,116.6,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
22.003,,5164000,853000,1520000,1100000,348000,5993000,30000,14000,11000,209000,74000,68000,2233000,8634000,10867000,25000000,120.2,116.15,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
22.203,,5164000,757000,1315000,1120000,105000,5993000,30000,14000,11000,209000,74000,65000,2353000,7680000,10033000,25000000,120.2,116.15,103.64,114.0116,119.1866,116.9366,112.4366,119.8616,116.4866
22.403,,5197000,757000,1401000,1632000,105000,5993000,40000,11000,11000,209000,74000,68000,2302000,9883000,12185000,25000000,120.2,116.15,103.64,114.0116,119.1866,116.9366,112.4366,119.75,116.4866
