wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
6304000,1398000,1995000,670000,105000,7116000,218000,0,5000,11000,68000,65000,2254000,4216000,6470000,25000000,113,111.2,80.78,107.375,112.8866,111.0866,104.45,113.225,110.3
6185000,1376000,1568000,867000,105000,7116000,218000,0,5000,4000,68000,63000,2290000,4841000,7131000,25000000,113,111.2,80.78,107.4866,113,111.2,104.5616,113.3366,110.3
6185000,1442000,1483000,935000,105000,7132000,218000,0,5000,11000,68000,63000,2318000,4440000,6758000,25000000,113,111.2,80.78,107.4866,113,111.2,104.5616,113.3366,110.3
6402000,1198000,1483000,1860000,105000,7132000,242000,0,5000,11000,68000,63000,2483000,3511000,5994000,25000000,113,111.2,80.78,107.4866,113,111.2,104.5616,113.3366,110.3
6402000,1309000,1615000,1381000,105000,7132000,242000,10000,637000,0,72000,63000,2408000,4049000,6457000,25000000,114.8,111.2,80.78,107.4866,113,111.2,104.5616,113.3366,110.3
6402000,1198000,1506000,1573000,105000,7169000,242000,0,30000,4000,68000,65000,2516000,3878000,6394000,25000000,114.8,111.2,80.78,107.4866,113,111.2,104.5616,113.3366,110.3
6436000,1497000,1663000,1189000,105000,7169000,219000,0,662000,0,86000,63000,2318000,3601000,5919000,25000000,114.8,111.2,80.78,107.6,113.1116,111.3116,104.675,113.45,110.4116
6436000,1398000,1483000,746000,5281000,7169000,219000,0,30000,0,68000,65000,2366000,4349000,6715000,25000000,114.8,111.2,80.78,107.6,113.1116,111.3116,104.675,113.45,110.4116
6436000,1420000,1362000,1660000,105000,7158000,219000,0,30000,4000,68000,65000,2282000,3555000,5837000,25000000,114.8,111.2,80.78,107.6,113.1116,111.3116,104.675,113.45,110.4116
6347000,1132000,1995000,1220000,105000,7158000,213000,0,30000,4000,68000,63000,2256000,3571000,5827000,25000000,114.8,111.2,80.78,107.6,113.1116,111.3116,104.675,113.45,110.4116
6347000,1176000,1626000,1275000,105000,7158000,213000,0,30000,0,68000,63000,2317000,3350000,5667000,25000000,114.8,111.2,80.78,107.6,113.1116,111.3116,104.675,113.45,110.4116
6347000,1110000,1449000,1080000,105000,7138000,213000,0,5000,11000,68000,63000,2282000,3191000,5473000,25000000,114.8,111.2,80.78,107.7116,113.225,111.425,104.7866,113.5616,110.525
6082000,1073000,1900000,1480000,105000,7138000,209000,0,5000,4000,68000,63000,2175000,3718000,5893000,25000000,114.8,111.2,80.78,107.7116,113.225,111.425,104.7866,113.5616,110.525
6082000,1132000,1330000,1220000,105000,6271000,209000,0,5000,4000,68000,63000,2273000,3532000,5805000,25000000,114.8,111.2,80.78,107.7116,113.225,111.425,104.7866,113.5616,110.525
6082000,1132000,1473000,711000,105000,6271000,209000,0,5000,11000,68000,63000,2216000,6552000,8768000,25000000,114.8,110.75,80.78,107.7116,113.225,111.425,104.7866,113.5616,110.525
5295000,1073000,1330000,1220000,105000,6271000,229000,0,5000,11000,68000,65000,2144000,5661000,7805000,25000000,114.8,110.75,80.78,107.7116,113.225,111.425,104.7866,113.5616,110.525
5295000,1073000,1568000,1209000,105000,6329000,229000,0,5000,11000,68000,63000,2137000,8679000,10816000,25000000,114.8,110.75,80.78,107.7116,113.3366,111.5366,104.9,113.675,110.6366
5295000,1110000,1473000,691000,105000,6329000,208000,0,5000,11000,68000,63000,2111000,8111000,10222000,25000000,114.8,110.75,80.78,107.7116,113.3366,111.5366,104.9,113.675,110.6366
5926000,1251000,1639000,1048000,105000,6329000,208000,0,5000,4000,68000,63000,2281000,9383000,11664000,25000000,114.8,110.75,80.78,107.7116,113.3366,111.5366,104.9,113.675,110.6366
5926000,1140000,1339000,731000,105000,6924000,208000,0,5000,4000,68000,63000,2210000,8922000,11132000,25000000,114.8,110.75,80.78,107.7116,113.3366,111.5366,104.9,113.675,110.6366
5926000,1118000,1781000,813000,105000,6924000,254000,0,5000,11000,68000,63000,2251000,5986000,8237000,25000000,114.8,110.75,80.78,107.7116,113.3366,111.5366,104.9,113.675,110.6366
6344000,1184000,1758000,1480000,105000,6924000,254000,0,5000,11000,68000,65000,2236000,6079000,8315000,25000000,114.8,110.75,80.78,107.825,113.3366,111.5366,104.9,113.675,110.6366
6344000,1273000,1219000,686000,105000,7048000,254000,0,5000,11000,68000,65000,2231000,8659000,10890000,25000000,114.8,110.75,80.78,107.825,113.3366,111.5366,104.9,113.675,110.6366
6344000,1176000,1663000,776000,105000,7048000,202000,0,5000,11000,68000,65000,2217000,3647000,5864000,25000000,114.8,110.75,80.78,107.825,113.3366,111.5366,104.9,113.675,110.6366
6143000,1073000,1449000,691000,104000,7048000,202000,0,5000,4000,68000,63000,2221000,3840000,6061000,25000000,114.8,111.2,80.78,107.825,113.3366,111.5366,104.9,113.675,110.6366
6143000,1118000,1196000,680000,105000,7048000,202000,10000,73000,4000,68000,63000,2265000,3891000,6156000,25000000,114.8,110.75,80.78,107.825,113.3366,111.5366,104.9,113.675,110.6366
6280000,1207000,1387000,737000,105000,7048000,191000,20000,5000,11000,68000,65000,2230000,3778000,6008000,25000000,114.8,110.75,80.78,107.9366,113.45,111.5366,104.9,113.675,110.75
6280000,1073000,2138000,1048000,105000,7048000,191000,10000,5000,4000,68000,65000,2277000,3835000,6112000,25000000,114.8,110.75,80.78,107.9366,113.45,111.5366,104.9,113.675,110.75
6280000,1140000,1758000,737000,105000,7070000,191000,10000,3000,4000,68000,63000,2287000,3854000,6141000,25000000,114.8,110.75,80.78,107.9366,113.45,111.5366,104.9,113.675,110.75
6375000,1118000,1354000,711000,105000,7070000,210000,30000,3000,11000,68000,65000,2239000,3618000,5857000,25000000,114.8,110.75,80.78,107.9366,113.45,111.5366,104.9,113.675,110.75
6375000,1110000,1686000,1564000,310000,7070000,210000,10000,76000,4000,68000,63000,2272000,3942000,6214000,25000000,114.8,110.75,80.78,107.9366,113.45,111.5366,104.9,113.675,110.75
6375000,1140000,1306000,853000,3230000,6944000,210000,0,30000,11000,68000,63000,2258000,5834000,8092000,25000000,114.8,111.2,80.78,107.9366,113.45,111.65,105.0116,113.7866,110.8616
5987000,1132000,1267000,711000,1704000,6944000,215000,0,30000,11000,68000,65000,2238000,9339000,11577000,25000000,114.8,111.2,80.78,107.9366,113.45,111.65,105.0116,113.7866,110.8616
5987000,1363000,1473000,1948000,4611000,6944000,215000,10000,656000,0,72000,63000,2241000,3878000,6119000,25000000,114.8,111.2,80.78,107.9366,113.45,111.65,105.0116,113.7866,110.8616
5987000,1140000,1829000,1913000,3275000,6647000,215000,10000,76000,4000,68000,65000,2232000,10087000,12319000,25000000,114.8,111.2,80.78,107.9366,113.45,111.65,105.0116,113.7866,110.8616
5853000,1140000,1710000,948000,3453000,6647000,204000,0,30000,11000,68000,63000,2300000,4793000,7093000,25000000,114.8,111.2,80.78,107.9366,113.45,111.65,105.0116,113.7866,110.8616
5853000,1386000,1639000,726000,2681000,6838000,204000,0,30000,4000,68000,65000,2302000,3934000,6236000,25000000,114.8,111.2,80.78,108.05,113.5616,111.7616,105.125,113.7866,110.8616
5853000,1273000,1663000,1617000,5139000,6838000,204000,10000,643000,0,86000,63000,2387000,10149000,12536000,25000000,114.8,111.2,80.78,108.05,113.5616,111.7616,105.125,113.7866,110.8616
6121000,1207000,1520000,1451000,105000,6838000,225000,99000,670000,0,86000,63000,2396000,4367000,6763000,25000000,114.8,111.2,80.78,108.05,113.5616,111.7616,105.125,113.7866,110.8616
6121000,1162000,1401000,2376000,105000,7024000,225000,10000,770000,40000,86000,63000,2437000,4618000,7055000,25000000,114.8,111.2,80.78,108.05,113.5616,111.7616,105.125,113.7866,110.8616
6121000,1287000,1251000,1391000,105000,7024000,225000,10000,643000,0,86000,63000,2403000,4012000,6415000,25000000,114.8,111.65,80.78,108.05,113.5616,111.7616,105.125,113.7866,110.8616
6097000,1154000,1769000,1008000,104000,7024000,205000,10000,645000,0,79000,65000,2197000,3835000,6032000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.2366,113.9,110.975
6097000,1162000,1781000,1391000,105000,6064000,205000,10000,645000,32000,86000,63000,2197000,4461000,6658000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.2366,113.9,110.975
6097000,1184000,1243000,2076000,105000,6064000,209000,59000,659000,29000,86000,65000,2181000,3972000,6153000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.2366,113.9,110.975
5188000,1273000,1362000,1028000,104000,6064000,209000,59000,670000,61000,86000,63000,2180000,4005000,6185000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.2366,113.9,110.975
5188000,1162000,1758000,1391000,147000,5603000,209000,10000,645000,0,86000,63000,2133000,4649000,6782000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.2366,113.9,110.975
5188000,1065000,1686000,2098000,2286000,5603000,185000,0,32000,4000,68000,65000,2087000,4510000,6597000,25000000,114.8,111.2,80.78,108.1616,113.675,111.875,105.575,114.0116,110.975
4789000,1162000,1449000,948000,105000,5603000,185000,10000,643000,0,86000,63000,2090000,3485000,5575000,25000000,114.8,111.2,80.78,108.1616,113.675,111.875,105.575,114.0116,110.975
4789000,1398000,1924000,1670000,105000,5614000,185000,10000,705000,0,86000,63000,2148000,4767000,6915000,25000000,114.8,111.2,80.78,108.1616,113.675,111.875,105.575,114.0116,110.975
4904000,1265000,1649000,2761000,104000,5614000,260000,50000,645000,0,86000,63000,2231000,4520000,6751000,25000000,114.8,111.2,80.78,108.1616,113.675,111.875,105.575,114.0116,110.975
4904000,1287000,1829000,1242000,104000,5614000,260000,20000,645000,0,86000,65000,2206000,4838000,7044000,25000000,114.8,111.65,80.78,108.1616,113.675,111.875,105.575,114.0116,110.975
4904000,1309000,1781000,1606000,105000,5537000,260000,149000,705000,0,86000,63000,2192000,4306000,6498000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.025,114.0116,110.975
4752000,1162000,1686000,1477000,105000,5537000,208000,10000,651000,0,86000,63000,2099000,3999000,6098000,25000000,114.8,111.65,80.78,108.275,113.7866,111.875,106.025,114.0116,110.975
4752000,1442000,1710000,1199000,105000,5537000,208000,10000,675000,0,86000,63000,2097000,4066000,6163000,25000000,114.8,111.65,80.78,108.275,113.7866,111.875,106.025,114.0116,110.975
4752000,1140000,1330000,1359000,105000,5371000,208000,10000,645000,0,86000,63000,2167000,3744000,5911000,25000000,114.8,111.65,80.78,108.275,113.7866,111.875,106.025,114.0116,110.975
4663000,1043000,1354000,1284000,105000,5371000,209000,10000,664000,0,86000,63000,2168000,3863000,6031000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.025,114.0116,110.975
4663000,1132000,1710000,1456000,104000,5371000,209000,0,32000,0,86000,65000,2169000,4288000,6457000,25000000,114.8,111.65,80.78,108.275,113.7866,111.875,106.25,114.0116,110.975
4663000,1207000,1924000,1156000,104000,5367000,209000,10000,78000,4000,72000,65000,2135000,4280000,6415000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.25,114.0116,110.975
4630000,1132000,1639000,1456000,2558000,5367000,198000,0,645000,0,86000,65000,2211000,4114000,6325000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.25,114.0116,110.975
4630000,1028000,1710000,1178000,104000,5367000,198000,10000,78000,4000,68000,65000,2312000,3937000,6249000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.25,114.0116,110.975
4630000,1073000,1568000,660000,105000,5351000,198000,0,32000,11000,68000,63000,2156000,3561000,5717000,25000000,114.8,111.2,80.78,108.275,113.7866,111.875,106.25,114.0116,110.975
4609000,1251000,1615000,772000,104000,5351000,198000,0,32000,4000,68000,63000,2170000,3625000,5795000,25000000,114.8,111.2,80.78,108.275,113.9,111.9866,106.5866,114.0116,111.0866
4609000,1140000,1971000,706000,104000,5324000,198000,0,32000,4000,68000,65000,2083000,3231000,5314000,25000000,114.8,111.2,80.78,108.275,113.9,111.9866,106.5866,114.0116,111.0866
4609000,1118000,1615000,630000,105000,5324000,198000,0,5000,11000,68000,63000,2063000,3392000,5455000,25000000,114.8,111.2,80.78,108.275,113.9,111.9866,106.5866,114.0116,111.0866
4642000,1050000,1544000,665000,105000,5324000,206000,0,5000,4000,68000,63000,2007000,3385000,5392000,25000000,114.8,111.2,80.78,108.275,113.9,111.9866,106.5866,114.0116,111.0866
4642000,1198000,1496000,630000,105000,5252000,206000,0,5000,11000,68000,65000,2005000,3487000,5492000,25000000,114.8,111.2,80.78,108.275,113.9,111.9866,106.5866,114.0116,111.0866
4642000,1207000,2138000,691000,104000,5252000,206000,0,5000,11000,68000,63000,1992000,3373000,5365000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.5866,114.0116,111.0866
4590000,1050000,1639000,1109000,105000,5252000,195000,0,5000,11000,68000,63000,2037000,3685000,5722000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.5866,114.0116,111.0866
4590000,1140000,1496000,1138000,105000,5154000,195000,0,5000,7000,68000,63000,2022000,3524000,5546000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.5866,114.0116,111.0866
4590000,1110000,2114000,630000,105000,5154000,215000,0,5000,11000,68000,63000,2046000,3298000,5344000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.5866,114.0116,111.0866
4514000,1073000,1639000,995000,105000,5154000,215000,0,5000,11000,68000,63000,2073000,3796000,5869000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.5866,114.0116,111.0866
4514000,1110000,1853000,665000,105000,5320000,215000,0,5000,7000,68000,63000,2025000,3563000,5588000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.475,114.0116,111.0866
4615000,1110000,1721000,630000,104000,5320000,204000,0,5000,7000,68000,63000,1977000,3919000,5896000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.475,114.0116,111.0866
4615000,1198000,2090000,625000,105000,5320000,204000,0,5000,11000,68000,63000,2002000,5806000,7808000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.475,114.0116,111.0866
4615000,1021000,1710000,853000,104000,5355000,204000,0,5000,11000,68000,63000,1979000,4288000,6267000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.475,114.0116,111.0866
4621000,1287000,1520000,706000,105000,5355000,214000,0,5000,7000,68000,63000,1965000,4415000,6380000,25000000,114.8,111.2,80.78,108.3866,113.7866,111.875,106.475,114.0116,111.0866
4621000,1132000,2090000,700000,105000,5355000,214000,0,5000,7000,68000,65000,1972000,5375000,7347000,25000000,114.8,111.2,80.78,108.3866,113.675,111.7616,106.3616,114.0116,111.0866
4621000,1154000,1330000,839000,104000,5362000,214000,0,5000,47000,72000,63000,2000000,3592000,5592000,25000000,114.8,110.75,80.78,108.3866,113.675,111.7616,106.3616,114.0116,111.0866
4660000,1140000,1758000,1754000,105000,5362000,235000,20000,3000,11000,74000,63000,2098000,4111000,6209000,25000000,114.8,110.75,80.78,108.3866,113.675,111.7616,106.3616,114.0116,111.0866
4660000,1154000,1615000,630000,105000,5362000,235000,10000,3000,11000,68000,63000,2092000,3528000,5620000,25000000,114.8,110.75,80.78,108.3866,113.675,111.7616,106.3616,114.0116,111.0866
4660000,1154000,1520000,691000,104000,5358000,235000,10000,3000,11000,68000,63000,2035000,3506000,5541000,25000000,114.8,111.2,80.78,108.3866,113.675,111.7616,106.3616,114.0116,111.0866
4654000,1243000,1506000,760000,105000,5358000,242000,10000,624000,0,72000,65000,2033000,3739000,5772000,25000000,114.8,110.75,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
4654000,1073000,1639000,660000,105000,5358000,242000,0,30000,4000,68000,63000,1987000,4258000,6245000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
4654000,1140000,1496000,680000,105000,5327000,242000,0,30000,4000,74000,63000,2028000,4045000,6073000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
4621000,1118000,1663000,920000,707000,5327000,210000,10000,643000,0,86000,63000,2008000,3384000,5392000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
4621000,1162000,1267000,1391000,105000,5504000,210000,10000,645000,0,92000,65000,2083000,4259000,6342000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
4621000,1118000,1663000,1186000,419000,5504000,210000,10000,648000,0,86000,63000,2298000,4593000,6891000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
5054000,1318000,1520000,1165000,104000,5504000,208000,10000,648000,0,86000,63000,2243000,4244000,6487000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
5054000,1731000,1663000,2016000,670000,6085000,208000,10000,648000,29000,72000,63000,2253000,4568000,6821000,25000000,114.8,111.2,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
5054000,1184000,1758000,1306000,105000,6085000,208000,0,32000,4000,68000,63000,2298000,4245000,6543000,25000000,114.8,111.65,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
5362000,1265000,1853000,1648000,104000,6085000,213000,0,32000,4000,68000,63000,2258000,4427000,6685000,25000000,114.8,111.65,80.78,108.5,113.675,111.7616,106.3616,114.0116,111.0866
5362000,1184000,1639000,1670000,105000,5543000,213000,0,30000,0,86000,65000,2265000,5162000,7427000,25000000,114.8,111.2,80.78,108.5,113.7866,111.875,106.475,114.0116,111.0866
5362000,1140000,2304000,814000,105000,5543000,213000,0,32000,4000,68000,65000,2215000,9701000,11916000,25000000,114.8,111.65,80.78,108.5,113.7866,111.875,106.475,114.0116,111.0866
4712000,1287000,1995000,1451000,105000,5543000,223000,0,32000,4000,68000,65000,2152000,4914000,7066000,25000000,114.8,111.65,80.78,108.5,113.7866,111.875,106.475,114.0116,111.0866
4712000,1309000,1805000,1260000,105000,5658000,223000,0,32000,11000,68000,63000,2226000,7405000,9631000,25000000,114.8,111.65,80.78,108.5,113.7866,111.875,106.475,114.0116,111.0866
5084000,1631000,1900000,1512000,105000,5658000,223000,0,308000,11000,68000,65000,2387000,6774000,9161000,25000000,114.8,111.65,80.78,108.5,113.7866,111.875,106.475,114.0116,111.0866
5084000,1376000,1710000,1200000,105000,5658000,212000,0,5000,11000,68000,65000,2368000,7061000,9429000,25000000,114.8,112.1,80.78,108.6116,113.9,111.875,106.7,114.125,111.2
5084000,1376000,1267000,1129000,105000,5951000,212000,0,5000,11000,68000,63000,2426000,6501000,8927000,25000000,114.8,112.1,80.78,108.6116,113.9,111.875,106.7,114.125,111.2
5185000,1309000,1306000,1169000,105000,5951000,199000,0,5000,4000,68000,65000,2404000,9795000,12199000,25000000,114.8,112.1,80.78,108.6116,113.9,111.875,106.7,114.125,111.2
5185000,1207000,1227000,1593000,105000,5951000,199000,0,5000,11000,68000,65000,2452000,9152000,11604000,25000000,114.8,112.1,80.78,108.6116,113.9,111.875,106.7,114.125,111.2
5185000,1318000,1243000,1693000,105000,6021000,199000,0,5000,11000,68000,65000,2430000,9083000,11513000,25000000,114.8,112.1,80.78,108.6116,113.9,111.875,106.7,114.125,111.2
5386000,1251000,1853000,1113000,105000,6021000,200000,10000,76000,4000,68000,65000,2513000,9303000,11816000,25000000,114.8,112.1,80.78,108.6116,114.125,112.2116,106.7,114.35,111.425
5386000,1273000,1267000,1351000,105000,6021000,200000,0,30000,4000,68000,65000,2472000,6528000,9000000,25000000,114.8,112.1,80.78,108.6116,114.125,112.2116,106.7,114.35,111.425
5386000,1184000,1243000,1584000,105000,6751000,200000,0,30000,4000,68000,65000,2570000,7374000,9944000,25000000,114.8,112.1,80.78,108.6116,114.125,112.2116,106.7,114.35,111.425
6292000,1132000,1710000,1606000,105000,6751000,196000,0,30000,4000,68000,65000,2585000,3654000,6239000,25000000,114.8,112.1,80.78,108.6116,114.125,112.2116,106.7,114.35,111.425
6292000,1207000,1769000,1178000,105000,6751000,196000,0,30000,4000,68000,65000,2515000,3953000,6468000,25000000,114.8,112.1,80.78,108.6116,114.125,112.2116,106.7,114.35,111.425
